_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
804,13324,Taddle Creek Montessori School,Commercial Agency,39 SPADINA RD,M5R 2S9,11,(416) 413-9493,Other,,0,0,0,109,0,109,N,29NOV24,N,"{""coordinates"": [[312520.3913405604, 4836512.80246149]], ""type"": ""MultiPoint""}"
805,13325,Waldorf Academy Childcare Centre-Madison,Non Profit Agency,250 MADISON AVE,M4V 2W6,12,(416) 962-6447,Other,,0,0,27,0,0,27,N,29NOV24,Y,"{""coordinates"": [[312293.6102202587, 4837479.433682358]], ""type"": ""MultiPoint""}"
806,13329,High Park Gardens Montessori School,Commercial Agency,35 HIGH PARK GDNS,M6R 1S8,4,(416) 763-6097,House,House,0,15,0,97,0,112,N,29NOV24,N,"{""coordinates"": [[308237.48588556855, 4834299.699939534]], ""type"": ""MultiPoint""}"
807,13337,Bayview Glen,Non Profit Agency,275 DUNCAN MILL RD,M3B 3H9,16,(416) 443-1030x287,Other,,0,30,48,0,0,78,N,29NOV24,N,"{""coordinates"": [[316764.42684906546, 4846782.960114424]], ""type"": ""MultiPoint""}"
808,13338,The Mildenhall School,Commercial Agency,35 OURLAND AVE,M8Z 4E1,3,(416) 259-2822,Other,,0,0,0,76,0,76,N,29NOV24,N,"{""coordinates"": [[304174.03958111134, 4830699.073930026]], ""type"": ""MultiPoint""}"
809,13339,Viva Kids Academy,Commercial Agency,3420 YONGE ST,M4N 2M9,8,(416) 483-7070,Other,,10,30,62,0,0,102,N,29NOV24,Y,"{""coordinates"": [[312474.4489271171, 4843705.7763471445]], ""type"": ""MultiPoint""}"
810,13340,Lullaboo Nursery And Childcare Center - Avenue Campus,Commercial Agency,1133 AVENUE RD,M5N 2E7,8,(416) 874-6163,Other,,10,35,64,0,0,109,N,29NOV24,Y,"{""coordinates"": [[312008.47527519765, 4841082.084812024]], ""type"": ""MultiPoint""}"
811,13344,Tfs Canada's International School (Mildenhall Branch),Non Profit Agency,101 MILDENHALL RD,M4N 3H4,15,(416) 484-6980x4355,Private Elementary School,,0,0,50,0,0,50,N,29NOV24,N,"{""coordinates"": [[313936.0700514717, 4843268.043045012]], ""type"": ""MultiPoint""}"
812,13345,Jardin D'Eveil,Non Profit Agency,294 LAWRENCE AVE E,M4N 1T7,15,(416) 484-6980x4355,Private Elementary School,Toronto French School,0,30,0,0,0,30,N,29NOV24,N,"{""coordinates"": [[314020.67575552466, 4843189.16610147]], ""type"": ""MultiPoint""}"
813,13346,The Laurel School,Commercial Agency,44 UPJOHN RD,M3B 2W1,16,(416) 510-2500,Other,,0,15,32,0,0,47,N,29NOV24,N,"{""coordinates"": [[316879.57097509893, 4845713.389654551]], ""type"": ""MultiPoint""}"
814,13347,Netivot Hatorah - South Campus,Non Profit Agency,470 GLENCAIRN AVE,M5N 1V8,8,(416) 789-9958,Place of Worship,,0,15,20,44,0,79,N,29NOV24,Y,"{""coordinates"": [[310682.86792631354, 4841462.485216507]], ""type"": ""MultiPoint""}"
815,13388,Bannockburn School,Non Profit Agency,3080 BAYVIEW AVE,M2N 5L3,18,(416) 789-7855x307,Other,,0,30,80,0,0,110,N,29NOV24,N,"{""coordinates"": [[313499.7773961079, 4848771.231502244]], ""type"": ""MultiPoint""}"
816,13415,Bais Yaakov Elementary School,Non Profit Agency,15 SARANAC BLVD,M6A 2G4,8,(416) 783-6181x182,Other,,10,15,72,0,0,97,N,29NOV24,Y,"{""coordinates"": [[310289.7088612673, 4842387.521471099]], ""type"": ""MultiPoint""}"
817,13427,Maria Montessori School Young Children's Community,Commercial Agency,125 BRENTCLIFFE RD,M4G 3Y7,15,(416) 423-9123,Other,,0,24,23,26,0,73,N,29NOV24,Y,"{""coordinates"": [[315834.4069901731, 4841945.344501162]], ""type"": ""MultiPoint""}"
818,13444,Ars Nursery School - Armenian Community Centre,Non Profit Agency,45 HALLCROWN PL,M2J 4Y4,17,(416) 491-2210x1009,Other,,0,30,44,0,0,74,N,29NOV24,Y,"{""coordinates"": [[319151.1345014305, 4847807.645372013]], ""type"": ""MultiPoint""}"
819,13449,Posluns Education Centre,Non Profit Agency,18 NEPTUNE DR,M6A 1X1,8,(416) 787-1872,Other,,0,0,72,72,0,144,N,29NOV24,Y,"{""coordinates"": [[310096.8019267977, 4843506.115547499]], ""type"": ""MultiPoint""}"
820,13451,Northwood Montessori,Commercial Agency,1080 FINCH AVE E,M2J 2X2,17,(416) 492-9495,Church,Tri-Congregational Church,0,10,36,0,0,46,N,29NOV24,Y,"{""coordinates"": [[315669.6773686119, 4850111.006921348]], ""type"": ""MultiPoint""}"
821,13452,Eitz Chaim Schools Vm,Non Profit Agency,2742 BATHURST ST,M6B 4M7,8,(905) 764-6633x1009,Private Elementary School,,0,30,46,0,0,76,N,29NOV24,Y,"{""coordinates"": [[310612.04646894196, 4841101.915132185]], ""type"": ""MultiPoint""}"
822,13454,La Citadelle International Academy Of Arts & Science,Non Profit Agency,36 SCARSDALE RD,M3B 2R7,16,(416) 385-9685,Other,,0,0,24,0,0,24,N,29NOV24,N,"{""coordinates"": [[316501.7714097529, 4845287.355105062]], ""type"": ""MultiPoint""}"
823,13463,Early Years Education System (E.Y.E.S),Commercial Agency,3000 VICTORIA PARK AVE,M2J 4Y2,17,(416) 498-5437,Other,,10,22,23,0,13,68,N,29NOV24,Y,"{""coordinates"": [[318316.3586115841, 4850275.43147567]], ""type"": ""MultiPoint""}"
824,13469,The Giles School,Non Profit Agency,80 SCARSDALE RD,M3B 2R7,16,(416) 446-0825,Private Elementary School,The Giles Private Elementary School,0,2,11,0,0,13,N,29NOV24,N,"{""coordinates"": [[316424.51093205676, 4845605.250765822]], ""type"": ""MultiPoint""}"
825,13478,Riverdale Mighty Kids Corp,Commercial Agency,842 GERRARD ST E,M4M 1Y7,14,(416) 778-7575,Other,,10,15,24,0,0,49,N,29NOV24,Y,"{""coordinates"": [[317436.6868985198, 4836440.934108615]], ""type"": ""MultiPoint""}"
826,13496,Liberty Prep Parliament,Commercial Agency,162 PARLIAMENT ST,M5A 2Z1,13,(416) 603-0341,Other,,0,25,10,0,0,35,N,29NOV24,N,"{""coordinates"": [[315710.4481547896, 4835016.429627436]], ""type"": ""MultiPoint""}"
827,13500,Enquiring Minds Montessori,Commercial Agency,24 PROGRESS AVE,M1P 2Y4,21,(416) 298-9938,Private Elementary School,,0,29,64,0,0,93,N,29NOV24,Y,"{""coordinates"": [[322498.7779483976, 4847851.130472195]], ""type"": ""MultiPoint""}"
828,13501,Blessed Pier Giorgio Frassati Extended Day Program,Non Profit Agency,8 SEASONS DR,M1X 1X4,23,(416) 396-5757,Catholic Elementary School,Blessed Pier Giorgio Frassati Catholic School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[326295.3759998849, 4854467.973974246]], ""type"": ""MultiPoint""}"
829,13502,Wexford Extended Day And School Age Program,Non Profit Agency,1050 PHARMACY AVE,M1R 2H1,21,(647) 669-6201,Public Elementary School,Wexford Public School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[320578.2900567482, 4844484.048312889]], ""type"": ""MultiPoint""}"
830,13503,Sprucecourt Child Care Centre,Non Profit Agency,70 SPRUCE ST,M5A 2J1,13,(416) 415-2453,Public Elementary School,Sprucecourt Junior Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[315782.2055129285, 4836068.158181966]], ""type"": ""MultiPoint""}"
831,13504,Children Of Tomorrow,Non Profit Agency,425 MCCOWAN RD,M1J 1J1,21,(416) 261-9893,Public (school closed),McCowan Public School,10,10,16,0,0,36,Y,29NOV24,Y,"{""coordinates"": [[325826.65149853646, 4844882.555401096]], ""type"": ""MultiPoint""}"
832,13505,Our Lady Of Fatima Ymca,Non Profit Agency,3176 ST CLAIR AVE E,M1L 1V6,20,(416) 288-0997,Catholic Elementary School,Our Lady Of Fatima Catholic School,0,0,0,26,60,86,Y,29NOV24,Y,"{""coordinates"": [[321432.25647193566, 4841153.99343048]], ""type"": ""MultiPoint""}"
833,13506,Apple Jacks Preschool,Commercial Agency,19 BENLAMOND AVE,M4E 1Y8,19,(416) 690-9555,Other,,0,11,24,12,0,47,N,29NOV24,N,"{""coordinates"": [[320910.2834888024, 4837853.805685492]], ""type"": ""MultiPoint""}"
834,13508,Garderie Chez Tante Laure 2,Non Profit Agency,255 CORONATION DR,M1E 2J3,25,(416) 283-0060,Public Elementary (French),Alexandre-Dumas,0,10,24,39,30,103,Y,29NOV24,Y,"{""coordinates"": [[330584.7699945344, 4846988.88338711]], ""type"": ""MultiPoint""}"
835,13509,Our Lady Of Wisdom Ymca,Non Profit Agency,10 JAPONICA RD,M1R 4R7,21,(416) 447-8115,Catholic Elementary School,Our Lady Of Wisdom Catholic School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[320231.85499642615, 4846904.431929644]], ""type"": ""MultiPoint""}"
836,13510,Plasp St. Conrad Catholic School,Non Profit Agency,5 EXBURY RD,M3M 0A8,6,(888) 739-4102,Catholic Elementary School,St. Conrad Catholic School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[305241.3933408945, 4843306.614381388]], ""type"": ""MultiPoint""}"
837,13524,Ascot Avenue Community Daycare,Non Profit Agency,991 ST CLAIR AVE W,M6E 1A3,9,(416) 651-2275,Public High School,Oakwood Collegiate Institute,6,10,16,0,0,32,Y,29NOV24,Y,"{""coordinates"": [[309929.74471760466, 4837636.267865499]], ""type"": ""MultiPoint""}"
838,13525,Grand Avenue Montessori School - 600,Commercial Agency,600 THE QUEENSWAY,M8Y 1K1,3,(416) 706-7224,Other,Child Care Centre,0,12,14,0,0,26,N,29NOV24,Y,"{""coordinates"": [[305236.8248442273, 4832049.230758378]], ""type"": ""MultiPoint""}"
839,13526,Grand Avenue Montessori School - 602,Commercial Agency,602 THE QUEENSWAY,M8Y 1K1,3,(416) 247-9485,Other,Child Care Centre,0,0,32,0,0,32,N,29NOV24,Y,"{""coordinates"": [[305222.2358497617, 4832052.806268751]], ""type"": ""MultiPoint""}"
840,13527,Little Angels Childcare Learning Centre,Commercial Agency,1695 DUFFERIN ST,M6E 3N9,9,(416) 652-1868,Other,,10,30,45,0,0,85,N,29NOV24,Y,"{""coordinates"": [[309399.3311510287, 4837635.987050811]], ""type"": ""MultiPoint""}"
841,13537,The Munchkin Manor Daycare & Early Learning Centre,Commercial Agency,1087 LILLIAN ST,M2M 3G1,18,(416) 860-5660,Church,St. John's Anglican Church Willowdale,10,25,39,0,0,74,N,29NOV24,Y,"{""coordinates"": [[312010.80599560036, 4850946.604823231]], ""type"": ""MultiPoint""}"
842,13542,Jubilee Child Care Centre,Non Profit Agency,55 EMMETT AVE,M6M 2E4,5,(416) 530-0722x4019,High Rise Apartment,Apartment,10,20,32,0,0,62,Y,29NOV24,Y,"{""coordinates"": [[304523.82878046663, 4838742.162502625]], ""type"": ""MultiPoint""}"
843,13543,Network Child Care Services - Dane Avenue Child Care Centre,Non Profit Agency,120 VIA BAGNATO,M6A 0B8,8,(416) 530-0722x4044,Purpose Built,,10,20,32,0,0,62,Y,29NOV24,Y,"{""coordinates"": [[308484.1451793311, 4841795.283300012]], ""type"": ""MultiPoint""}"
844,13546,Hawthorn School Day Care,Non Profit Agency,101 SCARSDALE RD,M3B 2R2,16,(416) 444-3054,Other,,0,7,7,0,0,14,N,29NOV24,N,"{""coordinates"": [[316495.016130018, 4845742.427847513]], ""type"": ""MultiPoint""}"
845,13547,Monarch Manor,Commercial Agency,240 MANOR RD E,M4S 1R8,15,(416) 544-8686,Other,,10,15,32,0,0,57,N,29NOV24,Y,"{""coordinates"": [[314023.08307850634, 4840581.28490088]], ""type"": ""MultiPoint""}"
846,13548,Blossoming Minds Learning Centre Inc.,Commercial Agency,1530 DANFORTH AVE,M4J 1N4,14,(416) 546-9830,Other,,10,40,86,26,0,162,N,29NOV24,Y,"{""coordinates"": [[318932.92361157364, 4838179.282772402]], ""type"": ""MultiPoint""}"
847,13550,Robbins Hebrew Academy,Non Profit Agency,1700 BATHURST ST,M5P 3K3,12,(416) 224-8737,Other,,0,0,48,0,0,48,N,29NOV24,Y,"{""coordinates"": [[310894.15161043947, 4839499.263723336]], ""type"": ""MultiPoint""}"
848,13551,Blue Bell Academy Inc.,Commercial Agency,2191 GERRARD ST E,M4E 2C6,19,(416) 550-4442,Other,,0,10,16,0,0,26,N,29NOV24,Y,"{""coordinates"": [[320857.87727318006, 4838198.443377475]], ""type"": ""MultiPoint""}"
849,13556,Club Abc (Abc Academy Queen B & A),Commercial Agency,1921 QUEEN ST E,M4L 1H3,19,(416) 640-9625,Other,,0,0,0,26,45,71,N,29NOV24,Y,"{""coordinates"": [[320599.47287512175, 4836570.480038117]], ""type"": ""MultiPoint""}"
850,13564,Kids & Company St Andrews,Commercial Agency,73 SIMCOE ST,M5J 1W9,10,(416) 938-8024,Church,St Andrews Church,6,15,16,0,0,37,N,29NOV24,Y,"{""coordinates"": [[314033.0024747812, 4834098.435570004]], ""type"": ""MultiPoint""}"
851,13584,Score Day Camp,Commercial Agency,2760 BATHURST ST,M6B 3A1,8,(416) 709-6383,Other,,0,0,88,0,0,88,N,29NOV24,N,"{""coordinates"": [[310592.34817955195, 4841197.471581159]], ""type"": ""MultiPoint""}"
852,13586,William G. Davis Kindergarten Extended Care Program,Non Profit Agency,128 EAST AVE,M1C 3L6,25,(416) 281-0262x230,Public Elementary School,William G. Davis Junior Public School,0,0,0,26,0,26,Y,29NOV24,Y,"{""coordinates"": [[334220.3832763269, 4849517.833301656]], ""type"": ""MultiPoint""}"
853,13587,West Rouge Kindergarten Extended Care Program,Non Profit Agency,401 FRIENDSHIP AVE,M1C 2X8,25,(416) 281-0262x230,Public Elementary School,West Rouge Junior Public School,0,0,0,26,0,26,Y,29NOV24,Y,"{""coordinates"": [[334276.23163876496, 4850692.621684033]], ""type"": ""MultiPoint""}"
854,13588,Charlottetown Kindergarten Extended Care Program,Non Profit Agency,85 CHARLOTTETOWN BLVD,M1C 2C7,25,(416) 281-0262x230,Public Elementary School,Charlottetown Junior Public School,0,0,0,26,0,26,Y,29NOV24,Y,"{""coordinates"": [[333599.27565153304, 4849184.468496045]], ""type"": ""MultiPoint""}"
855,13589,George Brown - Elmlea,Non Profit Agency,50 HADRIAN DR,M9W 1V4,1,(416) 393-8386,Public Elementary School,Elmlea Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[300781.7341159828, 4841776.489037711]], ""type"": ""MultiPoint""}"
856,13590,Danforth Gardens Playcare,Non Profit Agency,20 SANTAMONICA BLVD,M1L 4H4,20,(416) 755-9215x252,Public Elementary School,Danforth Gardens Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[323261.09092311654, 4841004.052049835]], ""type"": ""MultiPoint""}"
857,13593,Castlebar Ymca,Non Profit Agency,70 CHARTWELL RD,M8Z 4G6,3,(416) 917-8900,Public Elementary School,Castlebar Public School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[303686.8878944889, 4832290.820012205]], ""type"": ""MultiPoint""}"
858,13595,St. Leo Ymca,Non Profit Agency,3672 LAKE SHORE BLVD W,M8W 1N6,3,(647) 281-4410,Catholic Elementary School,St Leo Catholic School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[301717.5773408176, 4828282.255728235]], ""type"": ""MultiPoint""}"
859,13596,Plasp Parkfield Junior School,Non Profit Agency,31 REDGRAVE DR,M9R 3T9,1,(888) 739-4102,Public Elementary School,Parkfield P.S.,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[299176.04627131915, 4838039.19601874]], ""type"": ""MultiPoint""}"
860,13597,Plasp St. Norbert Catholic School,Non Profit Agency,60 MANIZA RD,M3K 1R6,6,(888) 739-4102,Public Elementary School,St Norbert,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[307658.1228286913, 4843850.761810315]], ""type"": ""MultiPoint""}"
861,13599,Plasp Bennington Heights Ps,Non Profit Agency,76 BENNINGTON HEIGHTS DR,M4G 1B1,15,(888) 739-4102,Public Elementary School,Bennington Heights,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[315377.95874084474, 4839344.74699919]], ""type"": ""MultiPoint""}"
862,13600,Plasp St Matthias Catholic School,Non Profit Agency,111 ASPENWOOD DR,M2H 2G2,17,(888) 739-4102,Public Elementary School,St Mathias Catholic School,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[315810.19734007336, 4851905.834941209]], ""type"": ""MultiPoint""}"
863,13601,Plasp Blessed Sacrament C.S.,Non Profit Agency,24 BEDFORD PARK AVE,M5M 1H9,8,(888) 739-4102,Catholic Elementary School,Blessed Sacrament Catholic School,0,0,0,13,45,58,Y,29NOV24,Y,"{""coordinates"": [[312534.37682116195, 4843063.089962382]], ""type"": ""MultiPoint""}"
864,13603,Terraview-Willowfield Extended Day Program,Non Profit Agency,95 PACHINO BLVD,M1R 4K1,21,(647) 669-6201,Public Elementary School,Terraview-Willowfield Public School,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[320213.1564161814, 4847108.400416903]], ""type"": ""MultiPoint""}"
865,13608,Clairlea Child Care Centre,Non Profit Agency,25 ROSALIND CRES,M1L 2X1,20,(416) 389-2925,Public Elementary School,Clairlea Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[321219.388593853, 4841855.241910265]], ""type"": ""MultiPoint""}"
866,13610,Network - St Agatha,Non Profit Agency,49 CATHEDRAL BLUFFS DR,M1M 2T6,20,(416) 320-5807,Catholic Elementary School,St Agatha Catholic School,0,0,0,26,60,86,Y,29NOV24,Y,"{""coordinates"": [[326584.1452112423, 4842656.752795113]], ""type"": ""MultiPoint""}"
867,13611,Macaulay - Fh Miller Child Care Centre,Non Profit Agency,300 CALEDONIA RD,M6E 4T5,9,(416) 546-1090x470,Public Elementary School,Fh Miller Junior Public School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[308113.74150980846, 4838229.466739089]], ""type"": ""MultiPoint""}"
868,13613,Family Day Kennedy Extended Day & School Age Program,Non Profit Agency,20 ELMFIELD CRES,M1V 2Y6,22,(416) 297-9660,Public Elementary School,Kennedy Public School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[320230.3046882439, 4853225.657170718]], ""type"": ""MultiPoint""}"
869,13614,Plasp Lanor Junior Middle School,Non Profit Agency,450 LANOR AVE,M8W 2S1,3,(888) 739-4102,Public Elementary School,Lanor Junior Middle School Toronto,0,0,0,13,27,40,Y,29NOV24,Y,"{""coordinates"": [[301184.5365375398, 4829951.671394159]], ""type"": ""MultiPoint""}"
870,13615,Plasp Twentieth Street Junior School,Non Profit Agency,3190 LAKE SHORE BLVD W,M8V 1L8,3,(888) 739-4102,Public Elementary School,Twentieth Street Junior School,0,0,0,13,15,28,Y,29NOV24,Y,"{""coordinates"": [[303190.49599008285, 4828670.6126994705]], ""type"": ""MultiPoint""}"
871,13616,Buchanan Extended Day & School Age Program,Non Profit Agency,4 BUCANNAN RD,M1R 3V3,21,(647) 669-6201,Public Elementary School,Buchanan Public School,0,0,0,0,30,30,Y,29NOV24,Y,"{""coordinates"": [[320912.4911949772, 4845735.721040501]], ""type"": ""MultiPoint""}"
872,13617,Silver Springs Extended Day & School Age Program,Non Profit Agency,222 SILVER SPRINGS BLVD,M1V 1S4,22,(416) 291-0023,Public Elementary School,Silver Springs Public School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[320700.9748196253, 4851626.239995564]], ""type"": ""MultiPoint""}"
873,13618,Willowbrae Academy Bayview Village,Commercial Agency,432 SHEPPARD AVE E,M2N 3B7,18,(647) 676-6290,Other,,9,38,55,0,0,102,N,29NOV24,Y,"{""coordinates"": [[313553.6430731346, 4847402.45720295]], ""type"": ""MultiPoint""}"
874,13619,Beaches Montessori School Incorporated,Commercial Agency,950 KINGSTON RD,M4E 1S7,19,(416) 901-2992,Other,Beaches Montessori School,0,30,24,0,0,54,N,29NOV24,N,"{""coordinates"": [[321908.8072726391, 4837872.773372185]], ""type"": ""MultiPoint""}"
875,13620,Bumble Bee Academy,Commercial Agency,1560 QUEEN ST E,M4L 1E9,14,(416) 462-0106,Other,,0,15,48,0,0,63,N,29NOV24,Y,"{""coordinates"": [[319391.7595359309, 4836245.889792969]], ""type"": ""MultiPoint""}"
876,13624,Tiny Bumblebees Childcare Inc.,Commercial Agency,47 ACACIA RD,M4S 2K6,12,(416) 623-8016,Other,,0,10,15,0,0,25,N,29NOV24,Y,"{""coordinates"": [[313677.2766855524, 4840196.611609134]], ""type"": ""MultiPoint""}"
877,13681,Mon Petit Univers,Commercial Agency,1578 KINGSTON RD,M1N 1S2,20,(647) 403-2327,Other,,0,15,15,0,0,30,N,29NOV24,Y,"{""coordinates"": [[323587.5029936344, 4838980.127818351]], ""type"": ""MultiPoint""}"
878,13682,Les Etoiles Brillantes - Garderie,Non Profit Agency,85 FORTY FIRST ST,M8W 3P1,3,(647) 285-2099,Public Elementary (French),,0,15,24,52,45,136,Y,29NOV24,Y,"{""coordinates"": [[301265.03363679134, 4827809.45825318]], ""type"": ""MultiPoint""}"
879,13713,East York Montessori School,Commercial Agency,486 COSBURN AVE,M4J 2N5,14,(416) 888-3535,Other,,0,15,16,0,0,31,N,29NOV24,N,"{""coordinates"": [[318205.56723332836, 4839247.6255576]], ""type"": ""MultiPoint""}"
880,13716,Aspiring Academics Preschool - Somerset,Commercial Agency,56 SOMERSET AVE,M6H 2R4,9,(416) 889-9389,Other,,9,15,22,0,0,46,N,29NOV24,Y,"{""coordinates"": [[310293.0107019225, 4837019.127909349]], ""type"": ""MultiPoint""}"
881,13738,Precious Ones Bilingual Preschool Corp.,Commercial Agency,233 WESTVIEW BLVD,M4B 3J7,19,(416) 755-0004,Other,,0,12,21,0,0,33,N,29NOV24,Y,"{""coordinates"": [[320504.9622347162, 4841494.572364537]], ""type"": ""MultiPoint""}"
882,13752,Bluffer's Park Montessori School,Commercial Agency,2857 KINGSTON RD,M1M 1N3,20,(647) 340-9099,Commercial Building,,0,10,16,0,0,26,N,29NOV24,N,"{""coordinates"": [[326091.96681303054, 4842474.165315145]], ""type"": ""MultiPoint""}"
883,13756,Holy Trinity Ymca,Non Profit Agency,6 COLONEL SAMUEL SMITH PARK DR,M8V 4B7,3,(647) 281-4410,Catholic Elementary School,The Holy Trinity Catholic School,0,0,0,39,75,114,Y,29NOV24,Y,"{""coordinates"": [[303404.58642445394, 4828600.297801857]], ""type"": ""MultiPoint""}"
884,13761,Central Montessori Schools - Maplehurst Campus,Commercial Agency,181 MAPLEHURST AVE,M2N 3C1,18,(416) 222-9207,Other,,0,0,64,0,0,64,N,29NOV24,N,"{""coordinates"": [[312628.7786768568, 4847118.031940176]], ""type"": ""MultiPoint""}"
885,13780,Agile Innovators Montessori,Commercial Agency,390 BAMBURGH CIR,M1W 3X3,22,(647) 812-0520,Place of Worship,,0,15,44,0,0,59,N,29NOV24,Y,"{""coordinates"": [[318973.64743672736, 4852967.901755173]], ""type"": ""MultiPoint""}"
886,13782,Alphabet Treehouse Childcare Centre,Commercial Agency,1780 AVENUE RD,M5M 3Y9,8,(416) 548-7891,Other,,20,45,75,0,0,140,N,29NOV24,N,"{""coordinates"": [[311336.39297641016, 4843290.019138304]], ""type"": ""MultiPoint""}"
887,13783,Lullaboo Nursery And Childcare Center,Commercial Agency,2316 QUEEN ST E,M4E 1G8,19,(416) 849-2977,Other,,20,75,120,0,0,215,N,29NOV24,Y,"{""coordinates"": [[322260.7084296519, 4837110.791514786]], ""type"": ""MultiPoint""}"
888,13802,Lynnwood Heights Junior Public School,Non Profit Agency,50 SOUTHLAWN DR,M1S 1J1,22,(416) 299-1405,Public Elementary School,Lynnwood Heights Jr Public School,0,0,0,13,15,28,Y,29NOV24,Y,"{""coordinates"": [[321590.84817784367, 4850755.48684392]], ""type"": ""MultiPoint""}"
889,13806,St. Ursula Licensed Before And After School Program,Non Profit Agency,215 LIVINGSTON RD,M1E 1L8,24,(416) 281-0262x230,Catholic Elementary School,Catholic School,0,0,0,26,30,56,Y,29NOV24,Y,"{""coordinates"": [[328987.9436878191, 4845580.112938043]], ""type"": ""MultiPoint""}"
890,13807,St. Columba Catholic School,Non Profit Agency,10 JOHN TABOR TRAIL,M1B 1M9,25,(437) 216-1831,Catholic Elementary School,Catholic School,10,15,24,26,60,135,Y,29NOV24,Y,"{""coordinates"": [[327986.0159708319, 4851843.589249044]], ""type"": ""MultiPoint""}"
891,13820,St Victor Catholic School Before & After Child Care Program,Non Profit Agency,20 BERNADINE ST,M1P 4M2,21,(647) 289-7259,Catholic Elementary School,St Victor Catholic School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[324194.3514046715, 4847704.743800227]], ""type"": ""MultiPoint""}"
892,13822,Annunciation Catholic School Before & After Child Care Program,Non Profit Agency,65 AVONWICK GATE,M3A 2M8,16,(647) 289-8728,Catholic Elementary School,Annunciation Catholic School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[319211.0756804006, 4845920.92970132]], ""type"": ""MultiPoint""}"
893,13824,Plasp Steelesview Public School,Non Profit Agency,105 BESTVIEW DR,M2M 2Y1,17,(888) 739-4102,Public Elementary School,Steelesview Public Elementary School,0,0,0,13,30,43,Y,29NOV24,Y,"{""coordinates"": [[314002.381210644, 4851417.70408424]], ""type"": ""MultiPoint""}"
894,13825,Plasp St. Albert Catholic School,Non Profit Agency,1125 MIDLAND AVE,M1K 4H2,21,(888) 739-4102,Catholic Elementary School,St Albert Catholic School,0,0,0,0,15,15,Y,29NOV24,Y,"{""coordinates"": [[324008.8268814978, 4844880.544543199]], ""type"": ""MultiPoint""}"
895,13838,Plasp Pauline Junior Public School,Non Profit Agency,100 PAULINE AVE,M6H 3M8,9,(888) 739-4102,Public Elementary School,Pauline Public School,0,0,0,13,15,28,Y,29NOV24,Y,"{""coordinates"": [[309708.4110358949, 4835839.103104387]], ""type"": ""MultiPoint""}"
896,13849,Network - Lansing Child Care Centre,Non Profit Agency,49 BOGERT AVE,M2N 1K4,18,(416) 530-0722x4059,Other,,20,20,32,0,0,72,Y,29NOV24,Y,"{""coordinates"": [[311795.9773684895, 4846675.620236154]], ""type"": ""MultiPoint""}"
897,13850,Eco Kids-Child Care Centre Inc.,Commercial Agency,1315 KIPLING AVE,M9B 3N7,2,(647) 425-3245,Other,,0,30,48,0,0,78,N,29NOV24,Y,"{""coordinates"": [[301112.37131153437, 4836237.613592989]], ""type"": ""MultiPoint""}"
898,13851,Humberside Montessori School,Commercial Agency,121 KENNEDY AVE,M6S 2X8,4,(416) 762-8888,Other,,0,0,120,0,0,120,N,29NOV24,Y,"{""coordinates"": [[306824.0779586834, 4834545.87571021]], ""type"": ""MultiPoint""}"
899,13852,Absorbent Years Childcare (Montessori),Commercial Agency,2737 BAYVIEW AVE,M2L 1C5,15,(416) 502-1769,Other,,0,18,33,0,0,51,N,29NOV24,N,"{""coordinates"": [[313990.750855142, 4846786.004091576]], ""type"": ""MultiPoint""}"
900,13854,Better Beginnings Nursery School & Kindergarten,Commercial Agency,1208 KINGSTON RD,M1N 1N8,20,(647) 206-3665,Other,,0,0,28,0,0,28,N,29NOV24,N,"{""coordinates"": [[322571.61396265245, 4838062.726178535]], ""type"": ""MultiPoint""}"
